"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490351134063","Block Group 3, Census Tract 1134.06, Salt Lake County, Utah","447","68","426","70","281","71","227","70","54","42","145","72","71","55","8","13","63","55","74","48","67","47","7","13","21","23","21","23","0","11",
"1500000US490351134071","Block Group 1, Census Tract 1134.07, Salt Lake County, Utah","559","138","523","147","360","118","323","115","37","40","163","116","101","102","46","56","55","86","62","56","62","56","0","11","36","41","16","25","20","33",
"1500000US490351134072","Block Group 2, Census Tract 1134.07, Salt Lake County, Utah","1652","175","1337","187","1090","187","1012","208","78","62","247","139","56","48","56","48","0","16","191","129","148","109","43","68","315","126","273","108","42","67",
"1500000US490351134073","Block Group 3, Census Tract 1134.07, Salt Lake County, Utah","667","129","533","140","455","142","364","120","91","83","78","84","4","10","4","10","0","11","74","84","26","31","48","79","134","105","94","79","40","63",
"1500000US490351134081","Block Group 1, Census Tract 1134.08, Salt Lake County, Utah","715","87","631","94","490","96","400","89","90","72","141","73","34","30","34","30","0","11","107","62","53","32","54","57","84","49","84","49","0","11",
"1500000US490351134082","Block Group 2, Census Tract 1134.08, Salt Lake County, Utah","615","96","536","101","405","90","378","88","27","31","131","74","49","35","36","30","13","19","82","64","27","28","55","58","79","43","49","35","30","24",
"1500000US490351134083","Block Group 3, Census Tract 1134.08, Salt Lake County, Utah","459","90","429","88","359","86","330","87","29","27","70","53","7","12","7","12","0","11","63","53","8","12","55","50","30","24","20","18","10","16",
"1500000US490351134091","Block Group 1, Census Tract 1134.09, Salt Lake County, Utah","422","99","361","98","227","76","177","63","50","45","134","82","92","80","92","80","0","11","42","31","42","31","0","11","61","50","27","23","34","46",
"1500000US490351134092","Block Group 2, Census Tract 1134.09, Salt Lake County, Utah","551","95","474","102","463","104","432","89","31","49","11","18","0","11","0","11","0","11","11","18","11","18","0","11","77","43","73","43","4","8",
"1500000US490351134093","Block Group 3, Census Tract 1134.09, Salt Lake County, Utah","536","97","485","99","424","108","383","109","41","33","61","43","31","31","31","31","0","11","30","29","21","24","9","15","51","34","44","30","7","13",
"1500000US490351134101","Block Group 1, Census Tract 1134.10, Salt Lake County, Utah","587","71","446","81","280","62","269","64","11","18","166","75","58","46","10","16","48","43","108","57","52","33","56","48","141","69","90","51","51","50",
"1500000US490351134102","Block Group 2, Census Tract 1134.10, Salt Lake County, Utah","363","73","298","73","178","67","124","47","54","49","120","57","45","42","23","24","22","34","75","47","34","27","41","44","65","37","58","34","7","12",
"1500000US490351134103","Block Group 3, Census Tract 1134.10, Salt Lake County, Utah","452","84","341","81","240","67","230","66","10","16","101","66","21","22","10","15","11","17","80","61","80","61","0","11","111","60","62","45","49","37",
"1500000US490351134104","Block Group 4, Census Tract 1134.10, Salt Lake County, Utah","431","80","346","79","195","67","195","67","0","11","151","69","45","44","45","44","0","11","106","60","100","62","6","10","85","51","67","46","18","28",
"1500000US490351134111","Block Group 1, Census Tract 1134.11, Salt Lake County, Utah","291","48","264","51","224","52","220","52","4","8","40","30","18","21","18","21","0","11","22","21","22","21","0","11","27","21","27","21","0","11",
"1500000US490351134112","Block Group 2, Census Tract 1134.11, Salt Lake County, Utah","499","49","462","57","363","69","299","54","64","57","99","46","41","29","35","26","6","11","58","48","17","19","41","46","37","28","37","28","0","11",
"1500000US490351134121","Block Group 1, Census Tract 1134.12, Salt Lake County, Utah","690","62","605","60","572","67","505","64","67","49","33","22","8","9","8","9","0","11","25","21","25","21","0","11","85","49","85","49","0","11",
"1500000US490351134131","Block Group 1, Census Tract 1134.13, Salt Lake County, Utah","618","92","543","94","407","104","349","90","58","59","136","50","54","38","44","35","10","15","82","44","54","38","28","26","75","40","75","40","0","11",
"1500000US490351134132","Block Group 2, Census Tract 1134.13, Salt Lake County, Utah","407","86","332","88","237","86","159","55","78","69","95","69","31","38","31","38","0","11","64","54","64","54","0","11","75","59","59","55","16","25",
"1500000US490351134133","Block Group 3, Census Tract 1134.13, Salt Lake County, Utah","608","84","554","84","393","87","315","77","78","61","161","78","58","53","58","53","0","11","103","65","103","65","0","11","54","33","54","33","0","11",
"1500000US490351135051","Block Group 1, Census Tract 1135.05, Salt Lake County, Utah","366","87","310","80","120","41","98","42","22","25","190","81","69","61","47","50","22","36","121","71","18","18","103","68","56","46","17","20","39","41",
"1500000US490351135052","Block Group 2, Census Tract 1135.05, Salt Lake County, Utah","626","78","516","87","375","86","353","86","22","24","141","65","47","34","47","34","0","11","94","57","50","33","44","46","110","60","79","36","31","45",
"1500000US490351135053","Block Group 3, Census Tract 1135.05, Salt Lake County, Utah","567","74","413","70","332","72","306","69","26","21","81","44","0","11","0","11","0","11","81","44","64","38","17","29","154","75","143","75","11","18",
"1500000US490351135054","Block Group 4, Census Tract 1135.05, Salt Lake County, Utah","454","86","436","85","243","71","136","47","107","51","193","83","68","60","45","50","23","36","125","73","12","18","113","71","18","20","18","20","0","11",
"1500000US490351135091","Block Group 1, Census Tract 1135.09, Salt Lake County, Utah","1114","169","792","178","286","122","175","85","111","84","506","160","133","96","79","73","54","65","373","139","277","107","96","87","322","97","179","74","143","81",
"1500000US490351135092","Block Group 2, Census Tract 1135.09, Salt Lake County, Utah","994","144","772","136","588","118","414","91","174","93","184","130","61","76","38","61","23","43","123","99","58","68","65","69","222","87","135","59","87","69",
"1500000US490351135101","Block Group 1, Census Tract 1135.10, Salt Lake County, Utah","502","65","329","57","255","66","213","66","42","41","74","38","16","20","16","20","0","11","58","37","29","30","29","26","173","72","162","70","11","17",
"1500000US490351135102","Block Group 2, Census Tract 1135.10, Salt Lake County, Utah","386","57","267","55","187","58","168","55","19","29","80","40","18","25","18","25","0","11","62","34","62","34","0","11","119","51","96","39","23","36",
"1500000US490351135103","Block Group 3, Census Tract 1135.10, Salt Lake County, Utah","204","53","133","39","106","33","96","32","10","15","27","22","27","22","0","11","27","22","0","11","0","11","0","11","71","48","34","26","37","43",
"1500000US490351135111","Block Group 1, Census Tract 1135.11, Salt Lake County, Utah","757","82","629","91","438","90","352","87","86","59","191","96","13","15","13","15","0","11","178","95","62","50","116","80","128","53","70","35","58","37",
"1500000US490351135112","Block Group 2, Census Tract 1135.11, Salt Lake County, Utah","464","77","333","66","264","69","231","64","33","28","69","50","30","42","30","42","0","11","39","28","39","28","0","11","131","64","113","58","18","29",
"1500000US490351135121","Block Group 1, Census Tract 1135.12, Salt Lake County, Utah","1068","109","481","103","270","91","96","41","174","86","211","84","36","46","0","11","36","46","175","78","98","63","77","45","587","105","350","81","237","73",
"1500000US490351135122","Block Group 2, Census Tract 1135.12, Salt Lake County, Utah","638","103","322","107","234","105","0","11","234","105","88","61","0","11","0","11","0","11","88","61","0","11","88","61","316","89","9","15","307","89",
"1500000US490351135131","Block Group 1, Census Tract 1135.13, Salt Lake County, Utah","451","112","362","115","260","97","170","58","90","83","102","72","65","69","65","69","0","11","37","34","37","34","0","11","89","57","62","38","27","42",
"1500000US490351135132","Block Group 2, Census Tract 1135.13, Salt Lake County, Utah","315","88","182","60","157","63","137","62","20","22","25","23","7","12","7","12","0","11","18","20","18","20","0","11","133","77","65","43","68","62",
"1500000US490351135133","Block Group 3, Census Tract 1135.13, Salt Lake County, Utah","408","104","304","101","262","100","108","50","154","85","42","40","13","22","13","22","0","11","29","33","29","33","0","11","104","80","32","44","72","65",
"1500000US490351135134","Block Group 4, Census Tract 1135.13, Salt Lake County, Utah","595","124","514","125","342","105","151","52","191","97","172","103","32","33","5","10","27","31","140","92","26","30","114","85","81","68","0","11","81","68",
"1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah","510","159","398","164","212","123","165","112","47","43","186","140","68","83","22","35","46","74","118","106","0","11","118","106","112","67","9","15","103","64",
"1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah","466","102","324","117","246","104","246","104","0","11","78","59","26","29","26","29","0","11","52","50","14","23","38","45","142","62","132","58","10","15",
"1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah","453","132","301","113","170","87","120","60","50","72","131","78","28","32","28","32","0","11","103","76","92","74","11","19","152","88","93","53","59","71",
"1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah","720","131","334","115","245","106","20","29","225","99","89","68","8","16","0","11","8","16","81","65","39","48","42","34","386","130","114","66","272","116",
"1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah","721","131","584","140","435","129","426","131","9","14","149","75","0","11","0","11","0","11","149","75","115","74","34","37","137","66","118","61","19","31",
"1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah","549","103","280","75","217","74","172","69","45","33","63","56","14","26","0","11","14","26","49","47","49","47","0","11","269","99","197","82","72","60",
"1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah","831","134","630","118","461","125","344","101","117","59","169","95","23","37","23","37","0","11","146","89","47","40","99","80","201","90","30","33","171","84",
"1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah","811","97","532","103","354","103","216","72","138","75","178","79","45","36","24","29","21","25","133","73","0","11","133","73","279","79","149","62","130","53",
"1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah","566","80","425","73","374","72","355","73","19","18","51","33","0","11","0","11","0","11","51","33","51","33","0","11","141","75","71","36","70","71",
"1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah","648","84","472","73","364","70","315","67","49","40","108","54","0","11","0","11","0","11","108","54","97","51","11","18","176","83","147","79","29","34",
"1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah","412","73","316","79","204","70","187","70","17","17","112","52","40","21","31","16","9","15","72","50","61","48","11","17","96","53","96","53","0","11",
"1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah","396","77","322","81","263","75","245","75","18","21","59","43","33","37","20","31","13","20","26","24","19","21","7","12","74","61","74","61","0","11",
"1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah","364","68","287","64","195","65","169","62","26","23","92","50","12","18","12","18","0","11","80","46","46","37","34","31","77","58","45","31","32","49",
"1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah","609","64","426","83","373","79","357","81","16","28","53","35","31","29","31","29","0","11","22","23","22","23","0","11","183","94","155","84","28","38",
"1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah","450","70","357","58","314","66","310","65","4","9","43","32","20","20","20","20","0","11","23","26","23","26","0","11","93","71","76","63","17","26",
"1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah","456","82","356","80","303","76","269","65","34","42","53","48","0","11","0","11","0","11","53","48","53","48","0","11","100","65","100","65","0","11",
"1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah","470","102","375","84","257","71","215","67","42","49","118","74","49","60","12","19","37","57","69","50","41","47","28","26","95","77","0","11","95","77",
"1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah","488","90","409","93","331","86","324","86","7","12","78","67","14","21","14","21","0","11","64","62","21","21","43","57","79","53","72","53","7","12",
"1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah","353","78","232","58","190","60","181","60","9","14","42","33","33","30","33","30","0","11","9","14","0","11","9","14","121","63","121","63","0","11",
"1500000US490351135251","Block Group 1, Census Tract 1135.25, Salt Lake County, Utah","506","91","440","86","387","83","337","87","50","48","53","36","18","19","0","11","18","19","35","34","35","34","0","11","66","52","40","31","26","41",
"1500000US490351135252","Block Group 2, Census Tract 1135.25, Salt Lake County, Utah","1182","114","1076","117","957","120","881","123","76","60","119","64","29","43","0","11","29","43","90","48","68","40","22","34","106","67","106","67","0","11",
"1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah","724","104","647","107","522","120","489","115","33","38","125","77","45","59","5","9","40","59","80","51","64","46","16","24","77","54","77","54","0","11",
"1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah","224","69","194","71","159","65","146","62","13","20","35","30","5","9","0","11","5","9","30","29","30","29","0","11","30","28","30","28","0","11",
"1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah","322","76","297","77","256","72","199","72","57","45","41","37","0","11","0","11","0","11","41","37","24","27","17","26","25","31","25","31","0","11",
"1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah","348","76","279","71","241","74","167","48","74","69","38","30","19","21","0","11","19","21","19","22","19","22","0","11","69","43","69","43","0","11",
"1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah","408","76","361","79","296","76","271","73","25","32","65","57","0","11","0","11","0","11","65","57","38","31","27","43","47","32","47","32","0","11",
"1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah","392","80","347","80","321","81","321","81","0","11","26","24","0","11","0","11","0","11","26","24","26","24","0","11","45","36","45","36","0","11",
"1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah","439","107","424","108","388","104","357","103","31","47","36","29","6","10","6","10","0","11","30","27","19","22","11","16","15","18","15","18","0","11",
"1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah","418","87","387","93","301","86","256","85","45","45","86","44","44","34","44","34","0","11","42","45","42","45","0","11","31","34","31","34","0","11",
"1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah","615","120","494","137","404","136","300","108","104","84","90","62","24","23","24","23","0","11","66","58","66","58","0","11","121","70","82","48","39","55",
"1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah","444","49","374","57","291","51","251","56","40","37","83","46","3","6","3","6","0","11","80","45","47","32","33","37","70","39","65","38","5","8",
"1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah","539","52","478","58","384","53","367","56","17","13","94","40","46","30","41","29","5","7","48","31","23","22","25","24","61","28","61","28","0","11",
"1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah","854","88","668","94","569","82","523","88","46","42","99","66","5","11","5","11","0","11","94","64","94","64","0","11","186","72","164","72","22","24",
"1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah","357","75","303","78","289","76","263","77","26","24","14","22","0","11","0","11","0","11","14","22","14","22","0","11","54","37","42","34","12","17",
"1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah","338","56","254","52","194","54","186","52","8","12","60","51","26","40","26","40","0","11","34","31","20","23","14","22","84","52","49","33","35","48",
"1500000US490351135341","Block Group 1, Census Tract 1135.34, Salt Lake County, Utah","1173","110","1051","113","878","105","814","103","64","50","173","80","60","50","60","50","0","11","113","62","78","54","35","46","122","66","122","66","0","11",
"1500000US490351135342","Block Group 2, Census Tract 1135.34, Salt Lake County, Utah","788","98","633","116","545","117","526","119","19","22","88","51","30","31","9","14","21","29","58","42","45","38","13","19","155","83","155","83","0","11",
"1500000US490351135351","Block Group 1, Census Tract 1135.35, Salt Lake County, Utah","1775","65","1536","107","1404","113","1304","126","100","77","132","77","62","62","62","62","0","16","70","50","45","38","25","31","239","96","225","95","14","22",
"1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah","510","102","426","80","325","79","271","68","54","53","101","64","48","41","22","35","26","42","53","55","27","31","26","42","84","75","6","11","78","74",
"1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah","674","95","528","110","379","104","63","43","316","98","149","96","40","53","0","11","40","53","109","84","10","18","99","83","146","82","60","56","86","72",
"1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah","497","102","337","95","296","83","245","70","51","63","41","60","0","11","0","11","0","11","41","60","41","60","0","11","160","88","78","53","82","87",
"1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah","579","101","405","84","276","109","256","109","20","17","129","101","53","45","53","45","0","11","76","75","22","29","54","66","174","93","164","91","10","17",
"1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah","526","89","500","92","322","72","256","72","66","53","178","88","35","38","12","15","23","36","143","86","84","69","59","57","26","31","26","31","0","11",
"1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah","344","82","313","81","211","74","187","77","24","26","102","52","44","36","44","36","0","11","58","53","58","53","0","11","31","30","31","30","0","11",
"1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah","595","79","546","87","454","94","434","93","20","24","92","57","8","13","8","13","0","11","84","55","63","51","21","30","49","35","49","35","0","11",
"1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah","579","105","424","107","314","97","281","85","33","51","110","73","78","70","31","30","47","63","32","29","14","17","18","22","155","68","86","49","69","45",
"1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah","449","76","386","77","271","75","208","70","63","46","115","58","22","35","0","11","22","35","93","58","57","44","36","49","63","37","63","37","0","11",
"1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah","356","82","238","76","176","72","170","71","6","12","62","46","0","11","0","11","0","11","62","46","57","45","5","9","118","75","85","65","33","43",
"1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah","414","89","317","99","230","89","230","89","0","11","87","53","55","46","25","26","30","46","32","26","32","26","0","11","97","57","97","57","0","11",
"1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah","363","79","218","70","113","54","113","54","0","11","105","58","0","11","0","11","0","11","105","58","51","36","54","54","145","57","112","50","33","39",
"1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah","418","82","372","81","264","74","250","75","14","22","108","71","44","37","44","37","0","11","64","57","39","44","25","39","46","49","46","49","0","11",
"1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah","255","72","192","65","154","63","144","65","10","16","38","33","14","24","14","24","0","11","24","26","24","26","0","11","63","46","63","46","0","11",
"1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah","444","90","373","91","318","91","251","87","67","53","55","47","0","11","0","11","0","11","55","47","55","47","0","11","71","47","71","47","0","11",
"1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah","424","67","310","83","263","93","252","96","11","22","47","48","0","11","0","11","0","11","47","48","15","15","32","43","114","53","114","53","0","11",
"1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah","409","71","336","67","261","70","257","71","4","7","75","65","58","63","58","63","0","11","17","20","17","20","0","11","73","56","73","56","0","11",
"1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah","443","81","348","80","340","82","316","78","24","35","8","14","0","11","0","11","0","11","8","14","8","14","0","11","95","52","67","41","28","32",
"1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah","420","86","328","87","224","70","214","74","10","18","104","84","76","80","34","50","42","55","28","26","19","22","9","16","92","59","82","57","10","15",
"1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah","317","73","253","75","148","68","148","68","0","11","105","58","20","30","0","11","20","30","85","52","70","47","15","23","64","39","57","38","7","12",
"1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah","251","70","199","78","169","75","129","68","40","54","30","22","0","11","0","11","0","11","30","22","15","17","15","14","52","40","52","40","0","11",
"1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah","402","71","310","76","225","74","205","73","20","22","85","53","25","29","25","29","0","11","60","44","36","26","24","35","92","50","92","50","0","11",
"1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah","386","75","293","66","187","65","159","57","28","39","106","54","8","14","8","14","0","11","98","53","98","53","0","11","93","46","66","40","27","41",
"1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah","287","74","238","80","204","79","130","68","74","58","34","27","27","25","19","22","8","13","7","11","7","11","0","11","49","36","39","30","10","15",
"1500000US490351138031","Block Group 1, Census Tract 1138.03, Salt Lake County, Utah","604","131","531","130","483","128","472","129","11","18","48","45","0","11","0","11","0","11","48","45","48","45","0","11","73","98","73","98","0","11",
"1500000US490351138032","Block Group 2, Census Tract 1138.03, Salt Lake County, Utah","1065","159","951","155","868","144","802","142","66","75","83","48","0","11","0","11","0","11","83","48","66","42","17","31","114","91","114","91","0","11",
"1500000US490351138033","Block Group 3, Census Tract 1138.03, Salt Lake County, Utah","669","112","592","122","410","136","172","75","238","146","182","105","27","31","13","21","14","23","155","101","25","22","130","98","77","48","21","24","56","42",
"1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah","928","100","838","101","650","98","614","95","36","36","188","91","133","84","133","84","0","11","55","35","38","30","17","24","90","45","90","45","0","11",
"1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah","518","91","374","98","262","94","207","84","55","68","112","51","20","21","0","11","20","21","92","44","80","44","12","15","144","87","100","76","44","51",
"1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah","202","61","191","66","151","60","127","55","24","23","40","32","18","29","0","11","18","29","22","26","15","22","7","11","11","18","11","18","0","11",
"1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah","285","54","238","60","154","58","147","58","7","10","84","51","8","14","8","14","0","11","76","49","43","32","33","37","47","34","47","34","0","11",
"1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah","345","67","207","57","143","56","108","44","35","39","64","35","29","22","29","22","0","11","35","29","35","29","0","11","138","72","107","62","31","47",
"1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah","773","87","613","104","426","95","362","94","64","55","187","85","96","59","96","59","0","11","91","61","75","58","16","19","160","62","117","62","43","41",
"1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah","447","78","386","72","284","61","265","62","19","22","102","57","15","17","15","17","0","11","87","55","87","55","0","11","61","53","61","53","0","11",
"1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah","583","104","526","94","378","85","361","90","17","21","148","58","59","49","59","49","0","11","89","41","89","41","0","11","57","62","57","62","0","11",
"1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah","419","88","386","93","318","96","246","86","72","68","68","39","27","26","27","26","0","11","41","33","32","30","9","14","33","30","33","30","0","11",
"1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah","477","82","400","82","271","85","254","82","17","26","129","73","9","15","9","15","0","11","120","70","81","59","39","40","77","40","77","40","0","11",
"1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah","632","107","485","103","297","94","140","56","157","95","188","84","29","40","0","11","29","40","159","77","19","22","140","76","147","72","50","36","97","61",
"1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah","272","61","186","60","120","58","87","51","33","31","66","30","47","28","47","28","0","11","19","21","19","21","0","11","86","54","86","54","0","11",
"1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah","424","105","238","83","153","71","107","54","46","45","85","51","12","20","12","20","0","11","73","46","33","33","40","40","186","95","65","41","121","93",
"1500000US490351139071","Block Group 1, Census Tract 1139.07, Salt Lake County, Utah","1359","166","1218","159","997","160","820","159","177","89","221","125","0","11","0","11","0","11","221","125","143","107","78","59","141","115","61","48","80","104",
"1500000US490351139072","Block Group 2, Census Tract 1139.07, Salt Lake County, Utah","505","107","411","109","320","104","275","101","45","56","91","73","43","67","0","11","43","67","48","34","48","34","0","11","94","85","94","85","0","11",
"1500000US490351139073","Block Group 3, Census Tract 1139.07, Salt Lake County, Utah","410","113","362","111","255","91","228","94","27","32","107","78","61","59","51","66","10","18","46","54","46","54","0","11","48","40","48","40","0","11",
"1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah","1033","102","326","90","193","69","156","62","37","27","133","70","57","50","35","39","22","32","76","56","20","27","56","51","707","115","242","80","465","113",
"1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah","435","71","140","56","122","54","87","48","35","27","18","17","8","12","0","11","8","12","10","12","5","9","5","8","295","64","100","47","195","61",
"1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah","531","65","367","50","312","43","296","44","16","15","55","34","13","16","13","16","0","11","42","30","36","29","6","10","164","60","101","40","63","47",
"1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah","744","82","595","93","454","79","427","81","27","26","141","69","40","44","15","20","25","39","101","55","55","40","46","41","149","58","110","55","39","32",
"1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah","730","84","551","89","442","70","414","66","28","23","109","59","36","38","32","39","4","7","73","53","27","41","46","36","179","77","67","44","112","60",
"1500000US490351143001","Block Group 1, Census Tract 1143, Salt Lake County, Utah","1233","221","833","149","609","129","455","128","154","86","224","86","96","63","16","28","80","60","128","77","81","67","47","37","400","171","71","42","329","165",
"1500000US490351143002","Block Group 2, Census Tract 1143, Salt Lake County, Utah","1060","182","570","141","435","137","335","105","100","80","135","74","33","54","0","11","33","54","102","71","65","52","37","48","490","167","291","119","199","125",
"1500000US490351143003","Block Group 3, Census Tract 1143, Salt Lake County, Utah","946","174","870","170","654","159","548","137","106","114","216","122","25","40","25","40","0","11","191","113","176","110","15","23","76","58","62","53","14","24",
"1500000US490351143004","Block Group 4, Census Tract 1143, Salt Lake County, Utah","1936","259","1478","236","1107","164","1045","165","62","48","371","181","87","63","65","57","22","26","284","181","137","134","147","125","458","233","217","150","241","188",
