"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Married-couple household:","Margin of Error!!Total:!!Married-couple household:","Estimate!!Total:!!Married-couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Married-couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:","Margin of Error!!Total:!!Cohabiting couple household:","Estimate!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With children of the householder under 18 years","Estimate!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Margin of Error!!Total:!!Cohabiting couple household:!!With no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:","Margin of Error!!Total:!!Female householder, no spouse or partner present:","Estimate!!Total:!!Female householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Female householder, no spouse or partner present:!!With only nonrelatives present","Estimate!!Total:!!Male householder, no spouse or partner present:","Margin of Error!!Total:!!Male householder, no spouse or partner present:","Estimate!!Total:!!Male householder, no spouse or partner present:!!Living alone","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!Living alone","Estimate!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With relatives, no children of the householder under 18 years","Estimate!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present","Margin of Error!!Total:!!Male householder, no spouse or partner present:!!With only nonrelatives present",
"1500000US490351135442","Block Group 2; Census Tract 1135.44; Salt Lake County; Utah","620","170","457","143","228","124","229","81","63","56","24","35","39","49","50","45","12","18","33","40","5","9","0","12","50","55","0","12","0","12","45","55","5","9",
"1500000US490351135451","Block Group 1; Census Tract 1135.45; Salt Lake County; Utah","801","67","610","80","249","67","361","74","27","24","13","15","14","19","94","46","27","24","61","41","6","9","0","12","70","45","47","45","13","15","10","15","0","12",
"1500000US490351136001","Block Group 1; Census Tract 1136; Salt Lake County; Utah","430","199","298","180","100","62","198","171","7","11","0","12","7","11","61","50","20","19","41","47","0","12","0","12","64","61","13","16","49","61","0","12","2","8",
"1500000US490351136002","Block Group 2; Census Tract 1136; Salt Lake County; Utah","284","132","96","62","0","12","96","62","55","55","0","12","55","55","93","91","12","14","18","21","47","79","16","26","40","62","0","12","40","62","0","12","0","12",
"1500000US490351136003","Block Group 3; Census Tract 1136; Salt Lake County; Utah","635","200","168","91","123","81","45","34","97","80","37","53","60","60","230","182","148","176","38","35","44","47","0","12","140","74","83","64","7","12","50","50","0","12",
"1500000US490351136004","Block Group 4; Census Tract 1136; Salt Lake County; Utah","364","99","228","100","182","93","46","35","32","36","21","28","11","19","56","38","35","27","0","12","21","26","0","12","48","31","21","18","7","12","12","14","8","14",
"1500000US490351137011","Block Group 1; Census Tract 1137.01; Salt Lake County; Utah","468","161","366","145","182","122","184","107","31","42","31","42","0","12","0","12","0","12","0","12","0","12","0","12","71","55","9","13","7","13","26","24","29","44",
"1500000US490351137012","Block Group 2; Census Tract 1137.01; Salt Lake County; Utah","306","82","95","53","9","14","86","50","63","56","48","54","15","16","95","47","44","36","26","32","25","24","0","12","53","41","41","35","8","13","4","8","0","12",
"1500000US490351137013","Block Group 3; Census Tract 1137.01; Salt Lake County; Utah","476","145","319","115","185","76","134","91","47","45","45","46","2","8","84","79","14","17","5","8","65","76","0","12","26","30","0","12","0","12","26","30","0","12",
"1500000US490351137021","Block Group 1; Census Tract 1137.02; Salt Lake County; Utah","507","99","256","77","109","68","147","69","111","74","59","61","52","40","83","43","56","35","17","26","10","11","0","12","57","40","31","27","0","12","7","10","19","25",
"1500000US490351137022","Block Group 2; Census Tract 1137.02; Salt Lake County; Utah","326","103","182","51","91","46","91","35","51","45","0","12","51","45","75","76","14","14","53","74","2","6","6","9","18","15","18","15","0","12","0","12","0","12",
"1500000US490351138011","Block Group 1; Census Tract 1138.01; Salt Lake County; Utah","688","237","374","168","255","157","119","67","161","117","104","118","57","51","145","150","21","21","0","12","42","47","82","128","8","13","8","13","0","12","0","12","0","12",
"1500000US490351138012","Block Group 2; Census Tract 1138.01; Salt Lake County; Utah","488","155","344","141","121","71","223","120","35","45","35","45","0","12","82","70","6","10","62","70","14","24","0","12","27","24","8","12","0","12","19","21","0","12",
"1500000US490351138013","Block Group 3; Census Tract 1138.01; Salt Lake County; Utah","219","90","94","50","50","37","44","33","16","26","16","26","0","12","97","82","26","24","54","80","17","27","0","12","12","19","12","19","0","12","0","12","0","12",
"1500000US490351138014","Block Group 4; Census Tract 1138.01; Salt Lake County; Utah","244","82","203","79","108","53","95","56","0","12","0","12","0","12","6","10","0","12","0","12","6","10","0","12","35","35","22","28","0","12","13","21","0","12",
"1500000US490351138021","Block Group 1; Census Tract 1138.02; Salt Lake County; Utah","328","92","166","71","110","63","56","41","0","12","0","12","0","12","51","42","25","27","0","12","26","28","0","12","111","66","74","58","22","24","15","21","0","12",
"1500000US490351138022","Block Group 2; Census Tract 1138.02; Salt Lake County; Utah","504","115","260","111","174","102","86","50","35","28","11","17","24","22","136","80","47","39","33","47","56","54","0","12","73","59","57","58","0","12","6","10","10","15",
"1500000US490351138023","Block Group 3; Census Tract 1138.02; Salt Lake County; Utah","459","154","185","94","88","77","97","56","18","19","10","16","8","13","187","122","114","111","42","46","31","37","0","12","69","61","50","56","0","12","19","29","0","12",
"1500000US490351138041","Block Group 1; Census Tract 1138.04; Salt Lake County; Utah","1106","343","776","332","495","281","281","202","139","100","110","112","29","41","70","62","17","28","0","12","39","49","14","22","121","128","106","128","0","12","15","23","0","12",
"1500000US490351138042","Block Group 2; Census Tract 1138.04; Salt Lake County; Utah","475","147","309","108","70","67","239","106","56","60","56","60","0","12","19","29","0","12","0","12","19","29","0","12","91","89","82","89","0","12","9","16","0","12",
"1500000US490351138051","Block Group 1; Census Tract 1138.05; Salt Lake County; Utah","435","172","328","162","47","46","281","162","20","24","14","23","6","10","55","54","16","25","31","43","8","15","0","12","32","36","15","23","0","12","17","28","0","12",
"1500000US490351138052","Block Group 2; Census Tract 1138.05; Salt Lake County; Utah","299","120","71","74","63","71","8","16","57","62","57","62","0","12","144","82","48","57","20","34","76","72","0","12","27","26","13","15","14","22","0","12","0","12",
"1500000US490351138053","Block Group 3; Census Tract 1138.05; Salt Lake County; Utah","469","107","376","128","269","120","107","69","48","72","48","72","0","12","35","38","0","12","5","9","30","37","0","12","10","17","10","17","0","12","0","12","0","12",
"1500000US490351139031","Block Group 1; Census Tract 1139.03; Salt Lake County; Utah","660","192","274","107","151","89","123","67","111","79","71","63","40","46","86","54","12","14","0","12","63","49","11","16","189","140","104","119","43","55","31","47","11","21",
"1500000US490351139032","Block Group 2; Census Tract 1139.03; Salt Lake County; Utah","608","238","495","235","109","78","386","223","58","38","41","37","17","22","22","21","7","12","0","12","15","18","0","12","33","29","13","17","0","12","20","23","0","12",
"1500000US490351139033","Block Group 3; Census Tract 1139.03; Salt Lake County; Utah","478","152","293","113","178","82","115","88","53","70","0","12","53","70","120","83","19","21","40","47","61","67","0","12","12","20","12","20","0","12","0","12","0","12",
"1500000US490351139041","Block Group 1; Census Tract 1139.04; Salt Lake County; Utah","558","208","438","202","153","106","285","190","35","39","0","12","35","39","76","50","13","22","44","39","19","23","0","12","9","14","9","14","0","12","0","12","0","12",
"1500000US490351139042","Block Group 2; Census Tract 1139.04; Salt Lake County; Utah","171","69","112","61","27","26","85","59","0","12","0","12","0","12","46","30","20","22","0","12","26","21","0","12","13","20","0","12","13","20","0","12","0","12",
"1500000US490351139043","Block Group 3; Census Tract 1139.04; Salt Lake County; Utah","620","181","344","152","122","68","222","139","17","19","0","12","17","19","111","74","47","43","37","48","27","22","0","12","148","113","66","56","8","13","74","99","0","12",
"1500000US490351139044","Block Group 4; Census Tract 1139.04; Salt Lake County; Utah","774","197","390","143","226","80","164","119","133","141","10","16","123","140","144","77","103","71","11","18","17","20","13","21","107","59","69","53","15","18","23","21","0","12",
"1500000US490351139051","Block Group 1; Census Tract 1139.05; Salt Lake County; Utah","449","163","255","123","109","93","146","81","0","12","0","12","0","12","41","30","26","25","0","12","15","17","0","12","153","126","0","12","78","96","56","69","19","33",
"1500000US490351139052","Block Group 2; Census Tract 1139.05; Salt Lake County; Utah","551","126","250","103","98","69","152","75","64","69","56","66","8","12","123","88","17","28","10","21","96","81","0","12","114","92","0","12","13","21","101","92","0","12",
"1500000US490351139053","Block Group 3; Census Tract 1139.05; Salt Lake County; Utah","443","146","280","134","140","80","140","93","33","54","0","12","33","54","111","67","10","17","12","20","89","62","0","12","19","24","0","12","0","12","19","24","0","12",
"1500000US490351139054","Block Group 4; Census Tract 1139.05; Salt Lake County; Utah","498","145","202","102","158","96","44","39","88","80","50","54","38","48","118","81","30","47","79","69","9","15","0","12","90","79","45","63","28","44","17","28","0","12",
"1500000US490351139061","Block Group 1; Census Tract 1139.06; Salt Lake County; Utah","574","133","300","83","154","78","146","58","13","21","13","21","0","12","106","62","63","53","28","39","15","19","0","12","155","105","112","90","0","12","43","54","0","12",
"1500000US490351139062","Block Group 2; Census Tract 1139.06; Salt Lake County; Utah","577","153","111","54","76","52","35","27","161","104","49","50","112","91","137","104","42","34","40","48","55","85","0","12","168","100","52","47","41","46","45","49","30","48",
"1500000US490351139063","Block Group 3; Census Tract 1139.06; Salt Lake County; Utah","357","89","115","66","92","59","23","28","71","42","12","18","59","42","113","76","43","48","40","48","30","36","0","12","58","46","27","26","0","12","31","38","0","12",
"1500000US490351139081","Block Group 1; Census Tract 1139.08; Salt Lake County; Utah","572","179","349","139","250","114","99","78","55","66","55","66","0","12","81","62","15","25","62","57","0","12","4","14","87","92","59","92","13","21","15","22","0","12",
"1500000US490351139082","Block Group 2; Census Tract 1139.08; Salt Lake County; Utah","454","160","250","141","40","25","210","138","39","41","12","19","27","34","94","59","85","60","3","10","6","13","0","12","71","61","61","65","0","12","10","15","0","12",
"1500000US490351139083","Block Group 3; Census Tract 1139.08; Salt Lake County; Utah","534","147","199","110","133","98","66","43","0","12","0","12","0","12","174","105","46","45","52","58","71","77","5","9","161","92","77","80","0","12","84","71","0","12",
"1500000US490351139091","Block Group 1; Census Tract 1139.09; Salt Lake County; Utah","1291","253","1060","263","463","157","597","280","129","75","117","73","12","18","91","80","15","23","76","78","0","12","0","12","11","18","0","12","0","12","11","18","0","12",
"1500000US490351140001","Block Group 1; Census Tract 1140; Salt Lake County; Utah","779","180","374","131","101","66","273","129","17","19","0","12","17","19","68","51","68","51","0","12","0","12","0","12","320","145","299","141","0","12","21","28","0","12",
"1500000US490351140002","Block Group 2; Census Tract 1140; Salt Lake County; Utah","410","159","150","129","0","12","150","129","53","40","0","12","53","40","69","48","59","46","0","12","10","16","0","12","138","93","138","93","0","12","0","12","0","12",
"1500000US490351140003","Block Group 3; Census Tract 1140; Salt Lake County; Utah","1273","290","95","64","0","12","95","64","226","219","20","31","206","218","293","124","215","104","40","49","11","18","27","30","659","223","590","215","0","12","58","57","11","18",
"1500000US490351141001","Block Group 1; Census Tract 1141; Salt Lake County; Utah","1159","217","185","82","59","54","126","71","142","75","0","12","142","75","370","130","320","125","0","12","38","38","12","20","462","184","359","149","0","12","27","27","76","77",
"1500000US490351141002","Block Group 2; Census Tract 1141; Salt Lake County; Utah","744","194","334","121","144","77","190","96","36","49","29","47","7","13","144","74","50","47","0","12","32","34","62","48","230","173","230","173","0","12","0","12","0","12",
"1500000US490351142001","Block Group 1; Census Tract 1142; Salt Lake County; Utah","857","108","386","82","136","49","250","74","154","71","48","54","106","53","216","79","163","65","24","31","29","28","0","12","101","50","67","38","20","24","14","22","0","12",
"1500000US490351142002","Block Group 2; Census Tract 1142; Salt Lake County; Utah","982","172","772","159","266","81","506","145","21","25","21","25","0","12","75","34","39","27","10","16","9","13","17","20","114","74","77","52","29","44","8","13","0","12",
"1500000US490351143011","Block Group 1; Census Tract 1143.01; Salt Lake County; Utah","432","216","51","85","0","12","51","85","189","240","0","12","189","240","81","89","62","78","19","38","0","12","0","12","111","149","0","12","0","12","111","149","0","12",
"1500000US490351143012","Block Group 2; Census Tract 1143.01; Salt Lake County; Utah","262","155","146","147","124","150","22","38","12","20","0","12","12","20","51","49","17","27","21","35","13","23","0","12","53","44","42","37","11","21","0","12","0","12",
"1500000US490351143013","Block Group 3; Census Tract 1143.01; Salt Lake County; Utah","743","166","496","162","302","152","194","79","115","108","0","12","115","108","103","86","18","33","46","57","39","49","0","12","29","32","29","32","0","12","0","12","0","12",
"1500000US490351143014","Block Group 4; Census Tract 1143.01; Salt Lake County; Utah","291","143","217","139","57","71","160","114","13","22","13","22","0","12","48","51","48","51","0","12","0","12","0","12","13","19","0","12","0","12","0","12","13","19",
"1500000US490351143021","Block Group 1; Census Tract 1143.02; Salt Lake County; Utah","849","136","561","154","274","114","287","148","82","75","69","62","13","32","134","55","75","51","0","12","59","53","0","12","72","58","38","40","21","34","13","25","0","12",
"1500000US490351143031","Block Group 1; Census Tract 1143.03; Salt Lake County; Utah","936","239","523","175","340","162","183","94","36","43","36","43","0","12","180","146","13","23","92","107","75","76","0","12","197","146","197","146","0","12","0","12","0","12",
"1500000US490351143032","Block Group 2; Census Tract 1143.03; Salt Lake County; Utah","850","216","562","261","438","237","124","103","23","37","0","12","23","37","46","58","0","12","16","37","16","29","14","28","219","153","101","116","48","69","41","89","29","46",
"1500000US490351143033","Block Group 3; Census Tract 1143.03; Salt Lake County; Utah","843","386","798","392","538","382","260","149","45","63","0","12","45","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351143041","Block Group 1; Census Tract 1143.04; Salt Lake County; Utah","537","273","537","273","345","258","192","107","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351143042","Block Group 2; Census Tract 1143.04; Salt Lake County; Utah","630","176","417","186","170","108","247","173","51","64","25","43","26","46","127","104","27","39","81","97","19","32","0","12","35","61","0","12","35","61","0","12","0","12",
"1500000US490351143043","Block Group 3; Census Tract 1143.04; Salt Lake County; Utah","968","429","476","177","255","138","221","118","8","27","8","27","0","12","282","278","276","282","0","12","6","15","0","12","202","142","67","83","0","12","83","77","52","71",
"1500000US490351145001","Block Group 1; Census Tract 1145; Salt Lake County; Utah","520","149","298","115","237","111","61","51","0","12","0","12","0","12","167","106","99","81","49","56","19","30","0","12","55","46","19","22","0","12","36","42","0","12",
"1500000US490351145002","Block Group 2; Census Tract 1145; Salt Lake County; Utah","473","176","257","172","208","174","49","39","49","54","33","52","16","24","131","77","0","12","63","51","56","54","12","19","36","51","5","10","0","12","0","12","31","50",
"1500000US490351145003","Block Group 3; Census Tract 1145; Salt Lake County; Utah","1113","198","545","161","224","97","321","139","32","34","12","22","20","24","154","90","65","67","13","17","76","55","0","12","382","136","177","98","0","12","85","82","120","112",
"1500000US490351146011","Block Group 1; Census Tract 1146.01; Salt Lake County; Utah","426","132","229","102","95","87","134","59","10","18","0","12","10","18","96","74","69","66","0","12","27","35","0","12","91","62","23","22","9","15","20","34","39","52",
"1500000US490351146012","Block Group 2; Census Tract 1146.01; Salt Lake County; Utah","809","177","621","156","184","100","437","147","0","12","0","12","0","12","129","128","113","124","0","12","6","12","10","17","59","58","59","58","0","12","0","12","0","12",
"1500000US490351146013","Block Group 3; Census Tract 1146.01; Salt Lake County; Utah","465","128","403","123","232","106","171","89","0","12","0","12","0","12","43","42","23","29","20","32","0","12","0","12","19","24","19","24","0","12","0","12","0","12",
"1500000US490351146021","Block Group 1; Census Tract 1146.02; Salt Lake County; Utah","917","218","500","110","171","59","329","111","0","12","0","12","0","12","326","217","272","207","45","46","9","15","0","12","91","68","38","46","10","18","43","47","0","12",
"1500000US490351147001","Block Group 1; Census Tract 1147; Salt Lake County; Utah","794","128","412","114","139","78","273","100","43","39","11","18","32","31","185","64","43","35","33","38","97","51","12","20","154","82","130","80","0","12","24","37","0","12",
"1500000US490351147002","Block Group 2; Census Tract 1147; Salt Lake County; Utah","880","179","567","183","199","95","368","151","0","12","0","12","0","12","244","90","109","55","0","12","92","52","43","52","69","50","47","43","0","12","22","24","0","12",
"1500000US490351148001","Block Group 1; Census Tract 1148; Salt Lake County; Utah","604","142","489","130","114","42","375","127","0","12","0","12","0","12","93","67","68","61","0","12","25","27","0","12","22","29","22","29","0","12","0","12","0","12",
"1500000US490351148002","Block Group 2; Census Tract 1148; Salt Lake County; Utah","288","76","192","74","65","36","127","60","31","29","9","14","22","25","36","32","36","32","0","12","0","12","0","12","29","30","29","30","0","12","0","12","0","12",
"1500000US490351148003","Block Group 3; Census Tract 1148; Salt Lake County; Utah","388","94","271","66","109","48","162","51","10","16","0","12","10","16","40","36","24","26","0","12","6","9","10","21","67","66","10","17","0","12","0","12","57","64",
"1500000US490351151071","Block Group 1; Census Tract 1151.07; Salt Lake County; Utah","1031","150","801","146","455","109","346","109","16","23","16","23","0","12","91","52","56","45","18","26","17","13","0","12","123","104","17","27","79","84","27","41","0","12",
"1500000US490351151072","Block Group 2; Census Tract 1151.07; Salt Lake County; Utah","186","78","186","78","103","62","83","64","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351151073","Block Group 3; Census Tract 1151.07; Salt Lake County; Utah","334","107","297","107","205","75","92","84","8","13","0","12","8","13","29","31","0","12","0","12","29","31","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351151081","Block Group 1; Census Tract 1151.08; Salt Lake County; Utah","781","130","575","122","353","121","222","103","0","12","0","12","0","12","75","55","35","44","27","31","13","23","0","12","131","113","131","113","0","12","0","12","0","12",
"1500000US490351151082","Block Group 2; Census Tract 1151.08; Salt Lake County; Utah","1724","447","1452","338","721","185","731","282","29","35","16","26","13","23","26","29","15","24","0","12","11","18","0","12","217","258","204","258","13","21","0","12","0","12",
"1500000US490351151091","Block Group 1; Census Tract 1151.09; Salt Lake County; Utah","2640","314","1304","279","991","242","313","134","182","134","32","50","150","118","636","275","239","196","161","129","145","105","91","136","518","213","217","154","74","66","134","108","93","96",
"1500000US490351152101","Block Group 1; Census Tract 1152.10; Salt Lake County; Utah","3158","264","1899","251","902","240","997","151","178","150","19","30","159","145","769","192","446","127","140","101","110","66","73","114","312","169","102","88","119","104","47","57","44","42",
"1500000US490351152111","Block Group 1; Census Tract 1152.11; Salt Lake County; Utah","1284","166","905","174","484","121","421","135","50","42","50","42","0","12","182","82","107","66","35","38","18","28","22","35","147","78","95","64","33","37","0","12","19","31",
"1500000US490351152112","Block Group 2; Census Tract 1152.11; Salt Lake County; Utah","476","143","389","142","122","80","267","116","14","21","14","21","0","12","53","49","27","43","0","12","26","26","0","12","20","33","20","33","0","12","0","12","0","12",
"1500000US490351152113","Block Group 3; Census Tract 1152.11; Salt Lake County; Utah","621","165","239","108","199","99","40","40","94","72","33","54","61","64","78","85","12","19","50","79","16","26","0","12","210","135","116","100","21","33","20","32","53","86",
"1500000US490359800001","Block Group 1; Census Tract 9800; Salt Lake County; Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490359801001","Block Group 1; Census Tract 9801; Salt Lake County; Utah","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490379420001","Block Group 1; Census Tract 9420; San Juan County; Utah","533","71","242","61","55","25","187","55","78","33","43","30","35","16","153","37","57","26","25","15","71","32","0","12","60","20","21","13","13","11","26","15","0","12",
"1500000US490379420002","Block Group 2; Census Tract 9420; San Juan County; Utah","430","64","132","34","53","25","79","25","45","20","24","16","21","12","182","56","55","18","25","13","102","49","0","12","71","23","56","21","0","12","15","10","0","12",
"1500000US490379421001","Block Group 1; Census Tract 9421; San Juan County; Utah","513","64","170","52","88","43","82","38","40","28","19","21","21","18","210","57","76","41","50","35","84","43","0","12","93","46","62","40","8","14","23","23","0","12",
"1500000US490379421002","Block Group 2; Census Tract 9421; San Juan County; Utah","260","73","33","20","6","9","27","19","65","53","6","10","59","52","131","58","24","15","75","51","32","25","0","12","31","23","17","17","11","15","3","5","0","12",
"1500000US490379781001","Block Group 1; Census Tract 9781; San Juan County; Utah","645","144","567","139","223","107","344","131","18","21","0","12","18","21","5","9","5","9","0","12","0","12","0","12","55","79","55","79","0","12","0","12","0","12",
"1500000US490379781002","Block Group 2; Census Tract 9781; San Juan County; Utah","413","130","265","91","81","65","184","79","19","27","0","12","19","27","36","40","0","12","36","40","0","12","0","12","93","62","78","57","15","23","0","12","0","12",
"1500000US490379781003","Block Group 3; Census Tract 9781; San Juan County; Utah","290","119","223","105","67","51","156","94","35","40","20","33","15","24","10","16","10","16","0","12","0","12","0","12","22","25","22","25","0","12","0","12","0","12",
"1500000US490379782001","Block Group 1; Census Tract 9782; San Juan County; Utah","165","72","54","31","17","21","37","27","6","12","0","12","6","12","38","32","16","24","0","12","22","21","0","12","67","52","67","52","0","12","0","12","0","12",
"1500000US490379782002","Block Group 2; Census Tract 9782; San Juan County; Utah","424","103","172","56","93","35","79","50","27","32","14","21","13","24","177","84","109","62","22","29","24","34","22","35","48","34","29","26","0","12","19","30","0","12",
"1500000US490379782003","Block Group 3; Census Tract 9782; San Juan County; Utah","706","125","461","109","144","55","317","99","20","15","8","14","12","16","132","71","111","71","15","16","6","9","0","12","93","64","84","63","0","12","9","15","0","12",
"1500000US490379782004","Block Group 4; Census Tract 9782; San Juan County; Utah","271","86","159","75","127","77","32","23","19","28","19","28","0","12","83","53","24","23","4","6","55","48","0","12","10","15","0","12","0","12","0","12","10","15",
"1500000US490399721011","Block Group 1; Census Tract 9721.01; Sanpete County; Utah","533","118","297","91","153","65","144","73","42","47","24","36","18","28","156","71","101","62","23","23","32","27","0","12","38","43","7","12","31","42","0","12","0","12",
"1500000US490399721012","Block Group 2; Census Tract 9721.01; Sanpete County; Utah","405","92","324","87","163","55","161","60","0","12","0","12","0","12","70","49","50","44","4","6","16","16","0","12","11","15","2","3","0","12","9","14","0","12",
"1500000US490399721013","Block Group 3; Census Tract 9721.01; Sanpete County; Utah","593","118","414","86","112","55","302","73","3","4","0","12","3","4","103","48","66","34","19","19","18","17","0","12","73","55","67","54","6","11","0","12","0","12",
"1500000US490399721021","Block Group 1; Census Tract 9721.02; Sanpete County; Utah","307","100","195","78","82","59","113","46","4","8","0","12","4","8","75","40","42","27","10","14","19","23","4","6","33","29","28","27","0","12","4","8","1","2",
"1500000US490399721022","Block Group 2; Census Tract 9721.02; Sanpete County; Utah","475","124","282","115","149","97","133","61","18","21","7","11","11","17","115","51","65","46","46","28","4","7","0","12","60","40","27","19","0","12","7","10","26","33",
"1500000US490399721023","Block Group 3; Census Tract 9721.02; Sanpete County; Utah","396","164","339","157","143","114","196","115","2","4","0","12","2","4","46","35","25","27","11","14","10","12","0","12","9","13","9","13","0","12","0","12","0","12",
"1500000US490399721024","Block Group 4; Census Tract 9721.02; Sanpete County; Utah","271","99","192","78","56","41","136","78","0","12","0","12","0","12","23","17","16","15","2","3","5","9","0","12","56","60","39","54","14","24","3","7","0","12",
"1500000US490399722001","Block Group 1; Census Tract 9722; Sanpete County; Utah","858","136","599","126","229","73","370","122","10","7","5","6","5","5","169","82","23","13","66","64","70","40","10","14","80","43","24","16","3","5","24","21","29","32",
"1500000US490399722002","Block Group 2; Census Tract 9722; Sanpete County; Utah","468","75","304","67","134","47","170","44","24","25","0","12","24","25","48","28","29","25","9","8","10","10","0","12","92","48","92","48","0","12","0","12","0","12",
"1500000US490399723001","Block Group 1; Census Tract 9723; Sanpete County; Utah","195","80","135","59","97","57","38","26","31","48","0","12","31","48","29","31","5","8","19","28","5","8","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490399723002","Block Group 2; Census Tract 9723; Sanpete County; Utah","265","69","186","53","99","48","87","43","33","29","26","27","7","12","34","37","14","16","19","28","1","3","0","12","12","18","12","18","0","12","0","12","0","12",
"1500000US490399723003","Block Group 3; Census Tract 9723; Sanpete County; Utah","458","84","302","74","162","64","140","53","18","19","8","14","10","14","101","46","59","35","23","24","19","19","0","12","37","27","37","27","0","12","0","12","0","12",
"1500000US490399723004","Block Group 4; Census Tract 9723; Sanpete County; Utah","228","78","149","51","58","33","91","47","7","11","7","11","0","12","47","32","39","29","0","12","8","13","0","12","25","27","25","27","0","12","0","12","0","12",
"1500000US490399724011","Block Group 1; Census Tract 9724.01; Sanpete County; Utah","293","95","95","40","44","26","51","33","12","14","12","14","0","12","41","30","30","31","0","12","11","10","0","12","145","89","67","52","67","76","11","15","0","12",
"1500000US490399724012","Block Group 2; Census Tract 9724.01; Sanpete County; Utah","376","113","155","70","61","30","94","65","70","95","0","12","70","95","99","53","82","52","0","12","13","13","4","8","52","35","38","26","0","12","14","22","0","12",
"1500000US490399724021","Block Group 1; Census Tract 9724.02; Sanpete County; Utah","701","140","489","115","306","85","183","86","12","22","0","12","12","22","95","47","46","34","20","30","14","16","15","17","105","84","58","45","0","12","47","68","0","12",
"1500000US490399724022","Block Group 2; Census Tract 9724.02; Sanpete County; Utah","441","115","222","93","92","50","130","80","0","12","0","12","0","12","135","77","36","33","7","11","19","28","73","67","84","51","19","30","0","12","0","12","65","43",
"1500000US490399725001","Block Group 1; Census Tract 9725; Sanpete County; Utah","490","97","323","90","161","82","162","43","0","12","0","12","0","12","120","43","81","38","8","12","18","16","13","19","47","25","30","17","0","12","14","16","3","6",
"1500000US490399725002","Block Group 2; Census Tract 9725; Sanpete County; Utah","602","89","389","79","210","66","179","60","19","17","14","15","5","8","128","47","66","34","20","20","34","29","8","9","66","40","16","18","25","28","25","23","0","12",
"1500000US490399725003","Block Group 3; Census Tract 9725; Sanpete County; Utah","393","96","288","84","74","36","214","80","4","4","2","3","2","3","47","35","38","34","0","12","8","6","1","2","54","51","54","51","0","12","0","12","0","12",
"1500000US490419751001","Block Group 1; Census Tract 9751; Sevier County; Utah","302","72","244","67","130","62","114","37","14","16","6","8","8","14","16","14","13","13","0","12","3","6","0","12","28","17","15","10","0","12","13","15","0","12",
"1500000US490419751002","Block Group 2; Census Tract 9751; Sevier County; Utah","495","72","379","80","173","49","206","81","9","10","0","12","9","10","76","36","40","20","0","12","35","29","1","4","31","19","23","15","8","10","0","12","0","12",
